UF,MT
Cidade,PORTO DOS GAUCHOS
Nome Posto,NOVA AMERICANA
Latitude,-11.64472222222222
Longitude,-56.157222222222224
Codigo,1156003
Qtd. Anos,17
Ano,Maxima
2004,148.8
2005,85.7
2006,65
2007,111.8
2008,134.3
2009,98.7
2010,110
2011,69.2
2012,88.6
2013,91.6
2014,69.1
2015,72.5
2016,94.2
2017,63.5
2018,85.1
2019,185.1
2020,40.3
