UF,MT
Cidade,SAPEZAL
Nome Posto,SPERAFICO
Latitude,-13.91
Longitude,-58.89805555555556
Codigo,1358005
Qtd. Anos,21
Ano,Maxima
1999,93.4
2000,62.4
2001,65.4
2002,105.1
2003,109.5
2004,70
2005,97.6
2006,74.4
2007,118.2
2008,90.4
2009,78.5
2010,230
2011,130.1
2012,119
2013,127.4
2014,79.7
2015,75.4
2016,79.3
2017,73.5
2018,145
2019,78.7
