UF,MT
Cidade,POCONE
Nome Posto,PORTO CONCEICAO
Latitude,-17.143333333333334
Longitude,-57.35944444444445
Codigo,1757001
Qtd. Anos,34
Ano,Maxima
1969,64.8
1970,64.4
1971,122.8
1972,71.6
1976,80.2
1977,60.4
1978,101.9
1979,56.2
1994,52.2
1995,113.5
1996,74.9
1997,105.4
1998,114.3
1999,89.1
2000,88.7
2001,98.6
2002,64.9
2003,120.4
2004,106.5
2005,415.9
2006,106.5
2007,89.5
2008,162.7
2009,266.8
2010,360
2011,80.8
2012,67.9
2013,35
2014,75.9
2015,50.3
2016,113.6
2017,148.3
2018,75.9
2019,75.7
