UF,MT
Cidade,NOVA BRASILANDIA
Nome Posto,FAZENDA CAMPO VERDE
Latitude,-14.777222222222223
Longitude,-55.233333333333334
Codigo,1455010
Qtd. Anos,20
Ano,Maxima
2000,49.8
2001,66.8
2002,73.4
2003,52.5
2004,75.2
2005,89.1
2006,102.2
2007,85.2
2008,118.1
2009,75
2010,75.1
2011,77.2
2012,93.6
2013,131.2
2014,98.1
2015,90.2
2016,85.2
2017,78.2
2018,62.1
2019,82.1
