UF,MT
Cidade,CAMPO NOVO DO PARECIS
Nome Posto,ALDEIA SACRE II
Latitude,-13.023888888888889
Longitude,-58.18888888888888
Codigo,1358007
Qtd. Anos,17
Ano,Maxima
2004,87.7
2005,107.2
2006,258.5
2007,57.7
2008,83.5
2009,72.3
2010,51.8
2011,69.9
2012,51.3
2013,75.1
2014,83.2
2015,85.9
2016,79.7
2017,113
2018,127.5
2019,99.7
2020,46.5
