UF,MT
Cidade,SAO JOSE DO RIO CLARO
Nome Posto,SAO JOSE DO RIO CLARO
Latitude,-13.445
Longitude,-56.7275
Codigo,1356004
Qtd. Anos,17
Ano,Maxima
2004,64.4
2005,146.7
2006,124.5
2007,70.5
2008,100.1
2009,91.3
2010,72
2011,128.5
2012,82.5
2013,86
2014,201.5
2015,56.5
2016,140.7
2017,98.3
2018,83.3
2019,63.3
2020,90.6
