UF,MT
Cidade,COLIDER
Nome Posto,FAZENDA TRATEX
Latitude,-10.954166666666666
Longitude,-55.54861111111111
Codigo,1055003
Qtd. Anos,26
Ano,Maxima
1994,62.6
1995,162.2
1996,89
1997,132.3
1998,135.9
1999,73.7
2000,92.7
2001,74.3
2002,96.5
2003,109
2004,63.9
2005,111.4
2006,127.9
2007,102.6
2008,100
2009,100
2010,115.8
2011,109.5
2012,94.9
2013,98.8
2014,77.7
2015,84.9
2016,106.4
2017,86.6
2018,110.9
2019,84.7
