UF,MT
Cidade,PARANATINGA
Nome Posto,AGROPECUARIA TRES IRMAOS
Latitude,-12.797777777777778
Longitude,-54.24861111111111
Codigo,1254003
Qtd. Anos,20
Ano,Maxima
2000,71.5
2001,71.7
2002,56
2003,85.3
2004,77.3
2005,89.4
2006,73.4
2007,91
2008,84.8
2009,118.5
2010,60.7
2011,80.7
2012,508
2013,95.6
2014,92.3
2015,100.1
2016,92.1
2017,96.8
2018,110.5
2019,87.2
