UF,MT
Cidade,LUCIARA
Nome Posto,FAZENDA SANTA CRUZ
Latitude,-11.220277777777778
Longitude,-50.80722222222222
Codigo,1150006
Qtd. Anos,20
Ano,Maxima
2000,125.9
2001,117.1
2002,206.2
2003,96
2004,91.6
2005,94
2006,1302
2007,62.7
2008,76.6
2009,70.7
2010,62.2
2011,127.8
2012,112.5
2013,126.7
2014,174.8
2015,142.7
2016,98.7
2017,140.9
2018,149.3
2019,143.7
