UF,MT
Cidade,GUARANTA DO NORTE
Nome Posto,CACHIMBO
Latitude,-9.81861111111111
Longitude,-54.88638888888889
Codigo,954001
Qtd. Anos,35
Ano,Maxima
1984,77.4
1985,75
1986,95.8
1987,103.2
1988,111.5
1989,132
1990,78.4
1992,84.6
1993,89.9
1994,104.9
1995,104.8
1996,120.5
1997,131
1998,133.7
1999,97.2
2000,126.2
2001,93.7
2002,82.3
2003,84.5
2004,98.8
2005,82.8
2006,91.2
2007,99.3
2008,86
2009,87.9
2010,99.9
2011,85.8
2012,90.3
2013,69.3
2014,72
2015,89.4
2016,131.4
2017,108.8
2018,109.3
2019,73.5
