UF,MT
Cidade,DIAMANTINO
Nome Posto,GLEBA CELESTE
Latitude,-12.2
Longitude,-56.5
Codigo,1256001
Qtd. Anos,21
Ano,Maxima
1975,123.3
1976,77.2
1977,86
1978,121.4
1979,67
1980,85.8
1981,95.4
1982,103.4
1983,135.8
1984,97.4
1985,109.2
1986,122.2
1987,85.1
1988,152.2
1989,121
1990,67.6
1991,35.2
1992,55.3
1993,18.5
1994,73.1
1998,125.6
