UF,MT
Cidade,PEIXOTO DE AZEVEDO
Nome Posto,ESTRADA CUIABA - SANTAREM
Latitude,-10.220277777777778
Longitude,-54.971111111111114
Codigo,1055000
Qtd. Anos,22
Ano,Maxima
1976,75
1977,63.8
1978,54.2
1979,138.8
1980,80
2003,65.5
2004,110.4
2005,87.6
2006,182.5
2007,130
2008,107.5
2009,74.5
2010,164.8
2011,115.1
2012,134.5
2013,162.2
2014,75.6
2015,78.3
2016,175.2
2017,73.1
2018,96
2019,97.6
