UF,MT
Cidade,PORTO ALEGRE DO NORTE
Nome Posto,RIO COMANDANTE FONTOURA
Latitude,-10.554722222222223
Longitude,-52.18333333333333
Codigo,1052001
Qtd. Anos,21
Ano,Maxima
1999,90.4
2000,135.2
2001,83.2
2002,98
2003,97
2004,90.3
2005,83.6
2006,90.4
2007,99.8
2008,80
2009,96.5
2010,58.3
2011,117.1
2012,93
2013,75.5
2014,104.5
2015,509
2016,89.4
2017,96.5
2018,105.3
2019,81.4
