UF,MT
Cidade,UNIAO DO SUL
Nome Posto,FAZENDA RIO NEGRO
Latitude,-11.524166666666668
Longitude,-54.35888888888889
Codigo,1154002
Qtd. Anos,21
Ano,Maxima
1999,104.9
2000,61.1
2001,105.1
2002,91.2
2003,66.9
2004,80.1
2005,80.5
2006,132.6
2007,73.1
2008,126.8
2009,85
2010,148.5
2011,81.2
2012,99.3
2013,86
2014,70
2015,80
2016,83
2017,124.1
2018,96
2019,100
