UF,MT
Cidade,CAMPO NOVO DO PARECIS
Nome Posto,CAMPO NOVO DO PARECIS
Latitude,-13.692222222222222
Longitude,-57.894444444444446
Codigo,1357001
Qtd. Anos,21
Ano,Maxima
2000,78.4
2001,102
2002,108
2003,71.5
2004,89.2
2005,85.5
2006,122
2007,91.5
2008,137.4
2009,83.7
2010,122.7
2011,70.8
2012,74.8
2013,99.4
2014,75.2
2015,67.8
2016,102.6
2017,149.8
2018,104
2019,139
2020,62.2
