UF,MT
Cidade,JURUENA
Nome Posto,JURUENA
Latitude,-10.3125
Longitude,-58.501666666666665
Codigo,1058003
Qtd. Anos,36
Ano,Maxima
1984,40
1985,76.4
1986,95
1987,112.5
1988,100
1989,98.6
1990,124
1991,116
1992,86
1993,87.8
1994,89.5
1995,81.8
1996,97.5
1997,81.5
1998,99.9
1999,126.8
2000,111.5
2001,111.2
2002,66
2003,100.5
2004,84.3
2005,73
2006,142.3
2007,100.8
2008,102.3
2009,89.7
2010,70.3
2011,80.5
2012,73.2
2013,117.3
2014,180.2
2015,100
2016,95.7
2017,40.8
2018,92.2
2019,81.4
