UF,MT
Cidade,CAMPINAPOLIS
Nome Posto,ESTANCIA RODEIO
Latitude,-13.841944444444445
Longitude,-53.24166666666667
Codigo,1353001
Qtd. Anos,35
Ano,Maxima
1985,47
1986,115.5
1987,69.1
1988,130
1989,64.2
1990,75.2
1991,46.8
1992,160.8
1993,167
1994,69.6
1995,72
1996,62.5
1997,110
1998,68.3
1999,69
2000,85
2001,80.3
2002,75.5
2003,69.3
2004,79.7
2005,103
2006,100.9
2007,91.9
2008,105.8
2009,107.5
2010,101.2
2011,144
2012,80
2013,91
2014,105
2015,136.3
2016,85.4
2017,133.5
2018,72.6
2019,132
