UF,MT
Cidade,TANGARA DA SERRA
Nome Posto,PROXIMO ILHOCA
Latitude,-14.584722222222222
Longitude,-57.925
Codigo,1457004
Qtd. Anos,21
Ano,Maxima
1999,81.2
2000,98
2001,90.8
2002,161.4
2003,107.8
2004,125.2
2005,138.5
2006,95.7
2007,79.8
2008,110.6
2009,132.9
2010,100
2011,115
2012,121.3
2013,78.8
2014,140.7
2015,53.4
2016,126
2017,64
2018,86
2019,86
