UF,MT
Cidade,GUIRATINGA
Nome Posto,VALE RICO
Latitude,-16.391111111111112
Longitude,-54.14944444444444
Codigo,1654005
Qtd. Anos,36
Ano,Maxima
1984,88.3
1985,125
1986,152.4
1987,100
1988,136.2
1989,82.4
1990,72.2
1991,67
1992,44.6
1993,34
1994,85.6
1995,90.6
1996,62.5
1997,72.5
1998,49.4
1999,133.2
2000,110.2
2001,58.2
2002,82.8
2003,124.2
2004,60.9
2005,51.3
2006,79.3
2007,60
2008,100
2009,126
2010,90.6
2011,89.7
2012,73.7
2013,118.3
2014,100
2015,95.5
2016,92.9
2017,97.5
2018,95.4
2019,82.6
