UF,MT
Cidade,JUARA
Nome Posto,RIO ARINOS
Latitude,-10.639722222222222
Longitude,-58.00388888888889
Codigo,1058006
Qtd. Anos,20
Ano,Maxima
2000,47
2001,94.5
2002,90.5
2003,92.7
2004,95.9
2005,92.3
2006,73.9
2007,67.3
2008,108.3
2009,131.7
2010,95.9
2011,83.5
2012,83.3
2013,91
2014,107.4
2015,73.7
2016,64.5
2017,82.1
2018,25.1
2019,71.7
