UF,MT
Cidade,COTRIGUACU
Nome Posto,NUCLEO ARIEL
Latitude,-9.856388888888889
Longitude,-58.24888888888889
Codigo,1058002
Qtd. Anos,35
Ano,Maxima
1982,64.8
1983,69
1984,112.7
1985,96
1986,89
1990,105
1991,90
1992,95
1993,67.6
1994,100
1995,100
1996,98.8
1997,149
1998,76.5
1999,99
2000,97
2001,72.3
2002,107.1
2003,133.5
2004,95.4
2005,66.4
2006,77.4
2007,56
2008,56.7
2009,90
2010,110
2011,100
2012,93
2013,86
2014,96.4
2015,75.5
2016,84.1
2017,78.5
2018,145.6
2019,86.7
