UF,MT
Cidade,BRASNORTE
Nome Posto,FAZENDA FLORESTA
Latitude,-12.8675
Longitude,-58.07027777777778
Codigo,1258001
Qtd. Anos,21
Ano,Maxima
2000,46.9
2001,62.2
2002,66.7
2003,87.3
2004,83.3
2005,81.8
2006,102
2007,88.8
2008,97
2009,90
2010,99.7
2011,79.1
2012,125.8
2013,90.5
2014,100
2015,49.6
2016,109.5
2017,75.3
2018,105.2
2019,87.7
2020,27.5
