UF,MT
Cidade,ARIPUANA
Nome Posto,VALE DO NATAL
Latitude,-10.588611111111112
Longitude,-58.867777777777775
Codigo,1058005
Qtd. Anos,34
Ano,Maxima
1985,80
1986,98
1987,78.4
1988,52.2
1989,59.3
1990,64.1
1991,60.4
1992,68.4
1993,86.8
1994,80
1995,74
1996,82.6
1997,113.2
1998,117
1999,102.8
2000,95.2
2001,56
2002,127.3
2003,91.7
2005,71.5
2006,100.3
2007,91.5
2008,111.9
2009,88.7
2010,114.9
2011,111.1
2012,94.5
2013,100.3
2014,93.4
2015,115.5
2016,60.5
2017,115.9
2018,118.3
2019,68.7
