UF,MT
Cidade,PARANATINGA
Nome Posto,AGROPECUARIA MALP
Latitude,-13.341666666666667
Longitude,-54.077222222222225
Codigo,1354001
Qtd. Anos,21
Ano,Maxima
1999,57.8
2000,130
2001,79.3
2002,103.4
2003,70.8
2004,154.2
2005,63
2006,80
2007,78
2008,105
2009,103.5
2010,95.8
2011,103.3
2012,75
2013,71.7
2014,68.4
2015,81
2016,73.7
2017,77.2
2018,80.6
2019,72.4
