UF,MT
Cidade,VILA BELA DA SANTISSIMA TRINDADE
Nome Posto,DESTACAMENTO DA FORTUNA
Latitude,-16.270833333333332
Longitude,-59.49194444444444
Codigo,1659001
Qtd. Anos,21
Ano,Maxima
1999,61.2
2000,78.4
2001,144.3
2002,95.7
2003,96.9
2004,159
2005,74
2006,105
2007,124
2008,80
2009,86.7
2010,92.3
2011,94.6
2012,55.2
2013,65
2014,44.5
2015,25
2016,98.6
2017,55.5
2018,58.5
2019,30
