UF,MT
Cidade,SALTO DO CEU
Nome Posto,SAO JOSE DO SEPOTUBA
Latitude,-15.092500000000001
Longitude,-57.680277777777775
Codigo,1557005
Qtd. Anos,32
Ano,Maxima
1976,116.6
1977,129.9
1978,99
1979,85
1980,39.4
1993,100.1
1994,81.7
1995,84.5
1996,82
1997,85.5
1998,111.4
1999,113.9
2000,82.5
2001,64.5
2002,119.1
2003,81.3
2004,75
2005,83
2006,113.5
2007,147.2
2008,124.4
2009,86.4
2010,100.5
2011,110
2012,1405
2013,151.5
2014,116.7
2015,80.6
2016,52.2
2017,98.1
2018,70.2
2019,30
