UF,MT
Cidade,CANARANA
Nome Posto,POUSADA MATRINXA
Latitude,-13.57
Longitude,-53.074444444444445
Codigo,1353002
Qtd. Anos,20
Ano,Maxima
2000,76.7
2001,47.9
2002,68.9
2003,37.2
2004,39.1
2005,215
2006,78.1
2007,150
2008,91.1
2009,108.8
2010,140.3
2011,105.6
2012,98.2
2013,92.3
2014,64.5
2015,105
2016,92
2017,80.7
2018,117
2019,75.8
