UF,MT
Cidade,VERA
Nome Posto,VERA
Latitude,-12.288333333333334
Longitude,-55.29361111111111
Codigo,1255000
Qtd. Anos,20
Ano,Maxima
1973,70.3
1974,86.6
1975,123.3
1976,56
1977,86
1978,96.6
1979,60.8
1980,60.9
1981,66
1982,78.7
1983,135.8
1984,97.4
1985,109.2
1986,122.2
1987,85.1
1988,83.6
1989,178
1990,67.6
1996,80
1997,63
