UF,MT
Cidade,NOVA MUTUM
Nome Posto,NOVA MUTUM
Latitude,-13.815555555555557
Longitude,-56.12222222222222
Codigo,1356002
Qtd. Anos,36
Ano,Maxima
1985,56.4
1986,116.8
1987,60
1988,96
1989,72.8
1990,96.2
1991,126.8
1992,91.8
1993,96.4
1994,98.4
1995,89
1996,92.1
1997,111
1998,80
1999,77.6
2000,80.4
2001,78.8
2002,85.8
2003,67.8
2004,57.6
2005,64.3
2006,64.5
2007,95.5
2008,105.2
2009,108.5
2010,82.5
2011,131.4
2012,78.1
2013,97.4
2014,86
2015,68.8
2016,95.5
2017,117.4
2018,119.8
2019,92.6
2020,40.6
