UF,MT
Cidade,LUCAS DO RIO VERDE
Nome Posto,FAZENDA DIVISAO
Latitude,-12.980555555555556
Longitude,-56.315555555555555
Codigo,1256002
Qtd. Anos,21
Ano,Maxima
2000,120
2001,73
2002,74
2003,91.1
2004,81.7
2005,128.9
2006,105
2007,104.9
2008,103.7
2009,83.3
2010,78.7
2011,130.1
2012,80.5
2013,120.6
2014,114.7
2015,78.2
2016,88.5
2017,116.9
2018,106.2
2019,67.3
2020,70.2
