UF,MT
Cidade,SORRISO
Nome Posto,PORTO RONCADOR
Latitude,-13.55638888888889
Longitude,-55.33166666666667
Codigo,1355001
Qtd. Anos,35
Ano,Maxima
1985,101.2
1986,75.2
1987,105.3
1988,87
1989,109.6
1990,79.4
1992,85.4
1993,92.4
1994,115
1995,87
1996,87
1997,66.2
1998,98.2
1999,112.3
2000,65
2001,65.5
2002,71.1
2003,120
2004,106
2005,123.1
2006,125.7
2007,68
2008,70.7
2009,126.6
2010,99.3
2011,112
2012,50
2013,132.6
2014,96.5
2015,46.7
2016,91.3
2017,115.3
2018,99
2019,92.5
2020,85.6
