UF,MT
Cidade,COTRIGUACU
Nome Posto,COTRIGUACU
Latitude,-9.913333333333334
Longitude,-58.564166666666665
Codigo,958004
Qtd. Anos,16
Ano,Maxima
2004,70.7
2005,200.6
2006,117.8
2007,62.4
2008,71.7
2009,90.7
2010,108.8
2011,128.7
2012,88.5
2013,100.3
2014,87.2
2015,157.3
2016,105.6
2017,66.5
2018,105.7
2019,90.9
