UF,MT
Cidade,CACERES
Nome Posto,CACERES (DNPVN)
Latitude,-16.081666666666667
Longitude,-57.69416666666666
Codigo,1657003
Qtd. Anos,33
Ano,Maxima
1972,75.2
1973,46
1974,77.1
1976,56.3
1977,64
1978,76.8
1979,69.1
1980,60
1981,79
1982,154.4
1983,91
1989,66.8
1999,121.3
2000,97.4
2001,76.2
2002,73.8
2003,124.5
2004,72
2005,147
2006,86
2007,86.6
2008,79.6
2009,124.6
2010,159.4
2011,45.6
2012,72.8
2013,110.8
2014,70.8
2015,80.2
2016,70.3
2017,82.5
2018,100.2
2019,56
