UF,MT
Cidade,NOVA MONTE VERDE
Nome Posto,NOVA MONTE VERDE
Latitude,-9.976944444444445
Longitude,-57.473888888888894
Codigo,957002
Qtd. Anos,20
Ano,Maxima
2000,67.9
2001,118.3
2002,95.3
2003,160
2004,113.2
2005,117.7
2006,106.8
2007,122.5
2008,101.5
2009,68.7
2010,173
2011,144.5
2012,187
2013,114.9
2014,100.3
2015,85.3
2016,180.5
2017,180.7
2018,94.8
2019,84.8
