UF,MT
Cidade,CHAPADA DOS GUIMARAES
Nome Posto,UHE MANSO RIO RONCADOR
Latitude,-15.091944444444445
Longitude,-55.44166666666666
Codigo,1555011
Qtd. Anos,16
Ano,Maxima
2001,112.3
2002,82.5
2003,117.9
2004,54.5
2005,127.3
2006,147.1
2007,65.8
2008,107.5
2009,84.9
2010,75.1
2011,45
2012,51.4
2013,98.8
2014,61.6
2015,42.8
2016,49.6
