UF,MT
Cidade,JUINA
Nome Posto,JUINA
Latitude,-11.408055555555556
Longitude,-58.718611111111116
Codigo,1158002
Qtd. Anos,36
Ano,Maxima
1984,52.9
1985,85
1986,60.6
1987,79.3
1988,137.4
1989,98.2
1990,110.2
1991,106
1992,83
1993,71.1
1994,61.4
1995,119
1996,100.6
1997,112.1
1998,80.2
1999,79.8
2000,120.4
2001,68.9
2002,86.5
2003,84.4
2004,107
2005,98
2006,99.8
2007,116.5
2008,86.5
2009,53.8
2010,54.9
2011,62.6
2012,85.1
2013,68.7
2014,68.9
2015,53.7
2016,88.3
2017,66.9
2018,85.6
2019,65.7
