UF,MT
Cidade,VERA
Nome Posto,AGROVENSA
Latitude,-12.813055555555556
Longitude,-54.751666666666665
Codigo,1254001
Qtd. Anos,30
Ano,Maxima
1982,80.2
1983,105.4
1984,78.8
1985,75.9
1986,79.2
1987,84.6
1988,57.2
1992,777
1993,62.6
1994,25.8
1995,80
1996,79.1
1997,62.5
1998,81.3
1999,154.9
2000,132.5
2001,65
2002,120
2003,55.1
2004,53
2005,120.6
2006,79.4
2007,72.4
2008,103.9
2009,97.7
2011,79.5
2012,70.5
2013,67.8
2016,71
2017,50
