UF,MT
Cidade,CLAUDIA
Nome Posto,CLAUDIA
Latitude,-11.493333333333332
Longitude,-54.86555555555556
Codigo,1154004
Qtd. Anos,16
Ano,Maxima
2004,443.2
2005,124.9
2006,154.3
2007,88.3
2008,78.9
2009,166.8
2010,187
2011,85.6
2012,86.3
2013,85.6
2014,112.6
2015,114.2
2016,109.8
2017,122.7
2018,95.2
2019,95.2
