UF,MT
Cidade,CANARANA
Nome Posto,SERRA DOURADA
Latitude,-13.705277777777777
Longitude,-52.026666666666664
Codigo,1352002
Qtd. Anos,35
Ano,Maxima
1985,63
1986,97
1987,93
1988,68
1989,56
1990,83
1991,96
1992,105
1993,129
1994,74
1995,112
1996,123
1997,95
1998,63.2
1999,95.2
2000,130
2001,100
2002,68.7
2003,81
2004,90.5
2005,72.4
2006,59.4
2007,109.4
2008,151.8
2009,83.5
2010,114.5
2011,90.1
2012,86.5
2013,97.6
2014,85.2
2015,65.2
2016,48.2
2017,110.8
2018,104
2019,49.3
