UF,MT
Cidade,CASTANHEIRA
Nome Posto,NOVO TANGARA
Latitude,-10.834166666666667
Longitude,-58.80333333333333
Codigo,1058004
Qtd. Anos,35
Ano,Maxima
1984,76.6
1985,96
1986,75.6
1987,23
1988,62
1989,149.3
1991,40.5
1992,65.1
1993,24.7
1994,63.2
1995,121.7
1996,96.3
1997,60.5
1998,74.2
1999,77.4
2000,57
2001,80.5
2002,75.4
2003,81.9
2004,77.9
2005,163.2
2006,110.2
2007,97.7
2008,63.9
2009,76
2010,125.7
2011,70.3
2012,72.2
2013,119
2014,85.5
2015,131
2016,114.2
2017,94.1
2018,108.8
2019,66.5
