UF,PA
Cidade,JURUTI
Nome Posto,GUARIBA
Latitude,-3.2280555555555557
Longitude,-56.586111111111116
Codigo,356002
Qtd. Anos,34
Ano,Maxima
1986,54.6
1987,140
1988,85.4
1989,75
1990,90
1991,95.2
1992,64.8
1993,86
1994,100
1995,104.3
1996,145
1997,90.7
1998,97.5
1999,77.5
2000,173.3
2001,124.8
2002,172.4
2003,115.9
2004,170.6
2005,58.7
2006,144.7
2007,135.5
2008,93.3
2009,106.5
2010,84.2
2011,144.7
2012,107.9
2013,98.1
2014,90
2015,69.5
2016,89.5
2017,75.5
2018,148.5
2019,70.7
