UF,PA
Cidade,FARO
Nome Posto,PORTUGUES
Latitude,-1.8683333333333334
Longitude,-57.050555555555555
Codigo,157002
Qtd. Anos,31
Ano,Maxima
1989,92.8
1990,97.8
1991,82.3
1992,77.7
1993,82.9
1994,80.5
1995,90.5
1996,82.9
1997,84.6
1998,106.7
1999,183.1
2000,123.3
2001,102.3
2002,96.3
2003,94
2004,99
2005,81.2
2006,62.5
2007,93.7
2008,81.2
2009,90
2010,71.5
2011,95.5
2012,41.5
2013,78.5
2014,99.5
2015,100.3
2016,48.8
2017,45
2018,81.4
2019,77.3
