UF,PA
Cidade,ANAJAS
Nome Posto,ANAJAS
Latitude,-0.9852777777777777
Longitude,-49.93944444444444
Codigo,49009
Qtd. Anos,21
Ano,Maxima
1999,88.5
2000,79.1
2001,62.9
2002,75.2
2003,59.7
2004,104
2005,66.3
2006,131.8
2007,92.3
2008,62.4
2009,187.5
2010,108.8
2011,90.5
2012,103.2
2013,94.1
2014,97
2015,85.9
2016,91.8
2017,68.7
2018,139.8
2019,132.9
