UF,PA
Cidade,REDENCAO
Nome Posto,REDENCAO
Latitude,-8.043888888888889
Longitude,-50.00055555555556
Codigo,850000
Qtd. Anos,36
Ano,Maxima
1984,83.2
1985,88.6
1986,108.9
1987,66.4
1988,177
1989,120
1990,87.5
1991,99.9
1992,73.4
1993,113.4
1994,97.7
1995,82.8
1996,140.4
1997,103.7
1998,92
1999,117.3
2000,105.2
2001,86.2
2002,99.4
2003,132.2
2004,83.6
2005,84.7
2006,139.4
2007,65.7
2008,142.2
2009,96.6
2010,71.5
2011,74
2012,90
2013,90
2014,70.3
2015,49.6
2016,95.2
2017,159.5
2018,146.5
2019,100
