UF,PA
Cidade,BREVES
Nome Posto,ANTONIO LEMOS
Latitude,-1.7916666666666665
Longitude,-50.43472222222222
Codigo,150003
Qtd. Anos,35
Ano,Maxima
1985,69.8
1986,111.2
1987,53.7
1988,81.4
1989,80.6
1990,75
1991,45
1992,90.8
1993,21.4
1994,22.3
1995,67.6
1996,59
1997,51.9
1998,61.2
1999,98.2
2000,82.5
2001,100
2002,104
2003,56.5
2004,91.5
2005,72.1
2006,61.5
2007,57
2008,81.7
2009,89.4
2010,81.2
2011,83.2
2012,76.1
2013,73.5
2014,111.6
2015,88.2
2016,47.1
2017,89.7
2018,75.1
2019,29.7
