UF,PA
Cidade,ITAITUBA
Nome Posto,KM 1130  BR-163
Latitude,-6.671388888888889
Longitude,-55.49583333333334
Codigo,555002
Qtd. Anos,34
Ano,Maxima
1986,42.6
1987,97.6
1988,104.2
1989,89.6
1990,74.8
1991,98
1992,82.1
1993,73.2
1994,94.8
1995,135
1996,110.8
1997,76.2
1998,60
1999,98.5
2000,104.4
2001,78.1
2002,95.4
2003,57.4
2004,86.9
2005,97.1
2006,85.5
2007,70.2
2008,73.8
2009,97.1
2010,100
2011,96.5
2012,71.9
2013,65.1
2014,58.6
2015,91.7
2016,81.4
2017,78
2018,73.1
2019,151
