UF,PA
Cidade,PORTEL
Nome Posto,IRAPURU
Latitude,-2.4533333333333336
Longitude,-50.922777777777775
Codigo,250002
Qtd. Anos,34
Ano,Maxima
1986,91.1
1987,77.6
1988,121.5
1989,138.6
1990,83.5
1991,96.8
1992,139.4
1993,103.9
1994,68.3
1995,174.8
1996,93.2
1997,100.5
1998,87.7
1999,91.3
2000,130.8
2001,90.1
2002,85.3
2003,102.4
2004,121.6
2005,96.5
2006,85.6
2007,91.8
2008,81.5
2009,77.8
2010,72.8
2011,107.3
2012,81.7
2013,67.8
2014,72.8
2015,82.2
2016,85.2
2017,98.3
2018,76.2
2019,123.1
