UF,PA
Cidade,ITAITUBA
Nome Posto,KM 1342 TRANSAMAZONICA
Latitude,-4.946944444444445
Longitude,-56.882222222222225
Codigo,456001
Qtd. Anos,31
Ano,Maxima
1989,59.8
1990,127.4
1991,98.8
1992,110.5
1993,76.7
1994,96.1
1995,120.6
1996,104.4
1997,107.5
1998,115.3
1999,117.8
2000,113.8
2001,69
2002,73.2
2003,77
2004,77.6
2005,156.3
2006,82.6
2007,75.5
2008,107.3
2009,103.9
2010,92
2011,108.4
2012,89
2013,66.7
2014,70.3
2015,117.7
2016,82.6
2017,42.1
2018,83.9
2019,60.5
