UF,PA
Cidade,GURUPA
Nome Posto,BOM JARDIM
Latitude,-0.7947222222222222
Longitude,-51.62388888888889
Codigo,51005
Qtd. Anos,23
Ano,Maxima
1997,41.1
1998,80.6
1999,76.4
2000,54.6
2001,50.8
2002,51.4
2003,93
2004,73.1
2005,90.7
2006,75.5
2007,69.5
2008,135
2009,124.2
2010,72.1
2011,76.8
2012,81.7
2013,69.7
2014,75.6
2015,58.7
2016,105.3
2017,83.6
2018,81.1
2019,79.1
