UF,PA
Cidade,PORTEL
Nome Posto,ACANGATA
Latitude,-2.245
Longitude,-50.62972222222222
Codigo,250003
Qtd. Anos,31
Ano,Maxima
1989,64.3
1990,84.5
1991,101.6
1992,124.4
1993,118.2
1994,137.6
1995,127.5
1996,136.1
1997,124
1998,97.3
1999,85
2000,97.5
2001,128.2
2002,110.3
2003,67.5
2004,110.8
2005,90.3
2006,87.5
2007,90.1
2008,70.1
2009,60.3
2010,62.9
2011,80.5
2012,76.3
2013,71.5
2014,99.9
2015,103.3
2016,122.6
2017,102.6
2018,69.5
2019,120.9
