UF,PA
Cidade,SANTA CRUZ DO ARARI
Nome Posto,SANTA CRUZ DO ARARI
Latitude,-1.0158333333333334
Longitude,-48.959722222222226
Codigo,49011
Qtd. Anos,21
Ano,Maxima
1999,69.3
2000,67
2001,75.5
2002,68
2003,128
2004,100.8
2005,110.3
2006,100.5
2007,98.2
2008,60
2009,91.7
2010,83.5
2011,105.9
2012,55.6
2013,76.8
2014,88
2015,63.1
2016,84.9
2017,111.9
2018,104.2
2019,155.5
