UF,PA
Cidade,CACHOEIRA DO ARARI
Nome Posto,CACHOEIRA DO ARARI
Latitude,-0.6652777777777777
Longitude,-49.17111111111111
Codigo,49012
Qtd. Anos,15
Ano,Maxima
2005,63.2
2006,101.2
2007,78.6
2008,96.1
2009,96.6
2010,82.3
2011,75.5
2012,91.3
2013,98.4
2014,109.7
2015,92.9
2016,109.9
2017,142.7
2018,175.8
2019,195.2
