UF,PA
Cidade,CAMETA
Nome Posto,JOANA COELI
Latitude,-1.8975
Longitude,-49.38166666666667
Codigo,149004
Qtd. Anos,25
Ano,Maxima
1995,81.9
1996,160.8
1997,101.8
1998,115.9
1999,136.3
2000,124.1
2001,83.1
2002,83.2
2003,106.4
2004,100.5
2005,103.5
2006,170.8
2007,112.1
2008,129.5
2009,120
2010,76.5
2011,62.4
2012,51.7
2013,52.3
2014,44.4
2015,45.1
2016,43.1
2017,31.7
2018,43.2
2019,43.5
