UF,PA
Cidade,SAO FELIX DO XINGU
Nome Posto,FAZENDA RIO DOURADO
Latitude,-8.346388888888889
Longitude,-51.44277777777778
Codigo,851000
Qtd. Anos,20
Ano,Maxima
1999,63
2000,98.5
2001,92.9
2002,96.5
2004,71
2005,88.9
2006,79.3
2007,78.9
2008,71.5
2009,137.7
2010,107.4
2011,122.5
2012,64.8
2013,124.1
2014,51.2
2015,74.6
2016,59
2017,82
2018,83.4
2019,117
