UF,PA
Cidade,SAO SEBASTIAO DA BOA VISTA
Nome Posto,SAO SEBASTIAO DA BOA VISTA
Latitude,-1.7166666666666668
Longitude,-49.516666666666666
Codigo,149005
Qtd. Anos,16
Ano,Maxima
2004,60.2
2005,50.2
2006,65.1
2007,144.5
2008,74
2009,73.1
2010,51.4
2011,98.1
2012,117.8
2013,102.9
2014,148.9
2015,108.2
2016,104.2
2017,79.2
2018,103.6
2019,152
