UF,PA
Cidade,MARABA
Nome Posto,FAZENDA SURUBIM
Latitude,-6.427777777777778
Longitude,-49.41972222222222
Codigo,649000
Qtd. Anos,36
Ano,Maxima
1984,45.8
1985,54.3
1986,70.5
1987,63.3
1988,88.4
1989,100.8
1990,76.6
1991,98.8
1992,99.7
1993,86
1994,84
1995,98.2
1996,97.8
1997,170
1998,91
1999,127.5
2000,71
2001,79
2002,96.8
2003,124.6
2004,91.5
2005,100.4
2006,85.5
2007,88
2008,78.5
2009,165.5
2010,148
2011,143.8
2012,108.8
2013,100.2
2014,85.7
2015,80.6
2016,74.1
2017,150.4
2018,162.2
2019,133.1
