UF,PA
Cidade,JACUNDA
Nome Posto,NOVA JACUNDA
Latitude,-4.462777777777778
Longitude,-49.11972222222222
Codigo,449001
Qtd. Anos,26
Ano,Maxima
1994,66.3
1995,107.2
1996,131.6
1997,129.2
1998,77.6
1999,84.5
2000,122.4
2001,138.7
2002,134.4
2003,97
2004,122.9
2005,111.7
2006,106
2007,91.3
2008,121.3
2009,140.2
2010,117.6
2011,105.3
2012,166.8
2013,115.8
2014,133
2015,94.4
2016,109.8
2017,93.9
2018,83.8
2019,112.3
