UF,PA
Cidade,NOVA TIMBOTEUA
Nome Posto,NOVA TIMBOTEUA
Latitude,-1.211111111111111
Longitude,-47.38638888888889
Codigo,147019
Qtd. Anos,25
Ano,Maxima
1995,16.6
1996,61.1
1997,49.1
1998,66.9
1999,115.3
2000,58.2
2001,93.6
2002,95.3
2003,87.1
2004,67.4
2005,83.5
2006,62.2
2007,77.5
2008,71.3
2009,112.5
2010,81.1
2011,88.5
2012,66
2013,70
2014,62.5
2015,100.2
2016,91.1
2017,85.5
2018,106.5
2019,86.6
