UF,PA
Cidade,ITUPIRANGA
Nome Posto,ITUPIRANGA
Latitude,-5.128888888888889
Longitude,-49.32416666666667
Codigo,549008
Qtd. Anos,27
Ano,Maxima
1993,52.5
1994,98.4
1995,98.3
1996,73.2
1997,107.8
1998,66.9
1999,117.3
2000,76.6
2001,152.5
2002,94.7
2003,126.7
2004,154.3
2005,98.6
2006,73.4
2007,127.1
2008,136.5
2009,149.1
2010,135
2011,108.1
2012,69.1
2013,106.1
2014,63.1
2015,63.3
2016,41.1
2017,94.2
2018,81.6
2019,56.5
