UF,PA
Cidade,MARAPANIM
Nome Posto,MARUDA
Latitude,-0.6336111111111111
Longitude,-47.65833333333333
Codigo,47005
Qtd. Anos,31
Ano,Maxima
1989,63.6
1990,91
1991,96
1992,71
1993,75.4
1994,80
1995,130
1996,134.7
1997,100
1998,94.1
1999,98.5
2000,98.5
2001,84.9
2002,77.1
2003,82
2004,97.9
2005,96.4
2006,135.5
2007,188.7
2008,190.4
2009,209.4
2010,199
2011,201.8
2012,76.6
2013,97.5
2014,88.3
2015,106.2
2016,79.3
2017,92.4
2018,210.3
2019,169.8
