UF,PA
Cidade,MARABA
Nome Posto,FAZENDA CAICARA
Latitude,-6.815277777777777
Longitude,-50.538888888888884
Codigo,650001
Qtd. Anos,36
Ano,Maxima
1984,79
1985,165
1986,194.5
1987,88.7
1988,70.6
1989,81.4
1990,100.4
1991,40.3
1992,40
1993,14.8
1994,40.3
1995,56.8
1996,128
1997,84.4
1998,120.5
1999,91.2
2000,90.3
2001,66.4
2002,145.7
2003,67.8
2004,128.1
2005,83.8
2006,83.3
2007,136.2
2008,88.5
2009,59.2
2010,57.5
2011,47
2012,54.7
2013,67.7
2014,92.5
2015,36.5
2016,83.5
2017,78
2018,82.7
2019,99.1
