UF,PA
Cidade,XINGUARA
Nome Posto,XINGUARA
Latitude,-7.0986111111111105
Longitude,-49.959722222222226
Codigo,749002
Qtd. Anos,34
Ano,Maxima
1984,49
1985,49.2
1986,46
1987,90
1988,152.5
1990,102.5
1992,19.6
1993,115.5
1994,85
1995,62.4
1996,63.8
1997,121
1998,114.4
1999,98.4
2000,107
2001,142.1
2002,109.1
2003,200.2
2004,66.7
2005,73.1
2006,65.7
2007,80.1
2008,94
2009,104
2010,98.3
2011,121.9
2012,99.9
2013,112.1
2014,98.7
2015,68.5
2016,53.3
2017,99.6
2018,99.9
2019,99.9
