UF,PA
Cidade,ALENQUER
Nome Posto,ALENQUER
Latitude,-1.9427777777777777
Longitude,-54.73916666666667
Codigo,154003
Qtd. Anos,31
Ano,Maxima
1989,77.4
1990,263.4
1991,81.6
1992,52
1993,62.7
1994,72.3
1995,65.5
1996,128
1997,85.5
1998,70.5
1999,77
2000,120.2
2001,65.8
2002,137.5
2003,72.7
2004,75.2
2005,102.2
2006,147.8
2007,76.2
2008,115.5
2009,144.2
2010,94.5
2011,95.5
2012,92.3
2013,80
2014,99.3
2015,95.3
2016,152
2017,75
2018,82.6
2019,112
