UF,PA
Cidade,SANTA MARIA DAS BARREIRAS
Nome Posto,FAZENDA SANTA MARTA DO INAJA
Latitude,-8.660277777777779
Longitude,-50.44416666666666
Codigo,850001
Qtd. Anos,21
Ano,Maxima
1999,68.4
2000,98.9
2001,114.7
2002,75.3
2003,91.2
2004,97.5
2005,113.3
2006,73.4
2007,82
2008,65.1
2009,100
2010,64.6
2011,82.6
2012,118
2013,99.3
2014,134.1
2015,96.1
2016,71.2
2017,103.2
2018,116.3
2019,66.8
